Unnamed: 0,content,stars,title,status
345,"拜託賣靠杯先生你還是別在拍下一集了..............
痛苦會過去美會留下,你再拍下去,我只剩玻璃心會碎滿地留在劇院
1顆星 是為前3集而致敬....",1,最終騎士,bad
346,麥可貝真的是「賣苟騙」啊!!! 我以為變形金剛4已經是最爛的了! 竟然第五集比四集還要爛又臭又長! 看得我打哈欠連連我決定以後不會被騙去看變形金剛了! 這部大概是我今年看過最最爛的電影了!!! 真的沒救了!!!,1,最終騎士,bad
347,"看到睡著了, 一直在回想到底內容是播什麼?",3,最終騎士,soso
348,*,1,最終騎士,bad
349,這次拍的超難看的有夠難看比變形金剛4還難看,3,最終騎士,soso
350,"劇情零散沒有主軸，節奏詭異沒有氣氛營造，人物設定多餘且不深刻。
真的是大爛片，看不到一個小時就快受不了了。
可以把變形金剛拍成這麼爛，我也很配合導演。",1,最終騎士,bad
351,故事劇情很瞎，電影特效還行 想去看要有心理准備 沒想像中的好看,1,最終騎士,bad
352,"非常感人，最後柯博文要給大黃蜂最後一擊時，大黃蜂終於開口說：瑪莎~~~！
然後柯博文就變好了。太感人了",5,最終騎士,good
353,"東湊西湊拼成一集
很沒劇情看不到30分就想睡覺了
最難看的一集 ",1,最終騎士,bad
354,ㄧ開頭就是零散的片段看不懂在演什麼真的看到睡著了,1,最終騎士,bad
355,整部片都在爆炸!!,1,最終騎士,bad
356,我以為我買的是科幻片的票結果看到史詩片+科幻片+戰爭片+愛情片+動作片+親情片+飛車片+莊園片+陰謀片+英雄片！麥考貝鄭明他什麼都能拍!劇情還很合理!超狂!比狂派還狂!,5,最終騎士,good
357,不囉嗦 爽片一部!!!!,5,最終騎士,good
358,特效爛 一大堆廣告 劇情無聊 廢片無誤,1,最終騎士,bad
359,"如題。
在親自去過影廳受台北物語的洗禮之後，我天真的以為不會在有更爛的電影了。
沒想到，變形金剛5立馬現身！挑戰其王座！
台北物語至少還能因其獵奇而笑，變形金剛5......根本一無是處。",1,最終騎士,bad
360,"抱著朝聖的心情 來迎接鉅片的到來

越看 越覺得雜亂無章  科幻特效與現實極度不合

令人感覺到 片商持續A錢的傲慢

建議還沒看的朋友們 等看二輪或是藍光DVD吧  

多省點錢 暑假還有許多片子等著花錢呢",3,最終騎士,soso
361,很好睡,1,最終騎士,bad
362,"看這麼多負評, 我很好奇的跑去看這部電影, 個人認為沒有那麼難看, 但也沒有第一集 第二集那麼感動, 大致上可以給的4星, 看動畫跟特效, 劇情的確交代的不是很清楚, 但是這是科幻片, 認真你就輸了...overall 建議大家去看.",4,最終騎士,good
363,不好看?連哭都來不及。,5,最終騎士,good
364,"覺得很失望...打鬥是凌亂的片段所組成的

導演一心想把整部片用廣告的方式

塞滿所有結構，但老實說看的實在是很傷眼

若重劇情的朋友，這部沒有觀賞的價值

若喜歡3D的朋友，這部還可以一看",2,最終騎士,bad
365,在演什麼啊？只有大黃蜂可愛,1,最終騎士,bad
366,雖然不難看，但是有點太多條故事線，不像前幾集簡單的特效爽片，一開始還以為買錯票看到亞瑟王，也沒交代為什麼大黃蜂可以分散後自己合體，算是要動腦看的爽片。,4,最終騎士,good
367,麥克貝和他的變形金剛總是被一群所謂的〝專業影評人以及他們的追隨者〞嗤之以鼻，可是最終的票房數字卻又顯示有為數眾多的影迷和變形金剛擁護者。我想重點不在於影片水準(因為見仁見智)而是影迷喜不喜愛。昨天一行三人去看４：１０的ＩＭＡＸ３Ｄ，童心未泯的我們看的直呼好看，其中一人從頭到尾全神貫注到忘了喝飲料和吃爆米花。我想起某位電影人說的這句話：『商業電影是拍給許多人看的，不是給某些人看的。』它即使稱不上藝術大作，但也時時可見〝爆〞力美學啊！更何況還有豐富眩目的造型和令人眼花撩亂的變形，應該滿足了許多人的想像樂趣吧？這是一部磅礴大作，我喜歡這一集，電影是娛樂，凡事多欣賞懂得欣賞是一種福氣啊！,5,最終騎士,good
368,因為人類苦苦哀求 就給了最重要的棒子  之後竟然也沒收回來 就這樣在人類間流傳 最強的boss不自己來奪取 明明自己就可以來到地球  柯博文打不贏的boss 最後就將竟然被一擊打飛   最後躲藏起來。(不是boss嗎..)  中間不符合邏輯的劇情一堆  太多了  亂演一通。  原本的期待變成滿滿失望,1,最終騎士,bad
369,"我一直打哈欠
因為沒有驚爆點
特效也放錯，雖然我沒有從第一級開始看， 但是這部電影真的讓我失望也瞎透了!!",3,最終騎士,soso
370,"難得看到商業大片没有中國插一腳的,總算拍出屬於好萊塢自己的影片,變5劇情緊湊,特效一級棒~感謝大導麥可貝的努力,我們永遠支持你~讚!!",5,最終騎士,good
371,"這集講的是人性的信任
感覺博派一族很可憐
接連遭到人類的背叛
還是死守對人類的承諾",5,最終騎士,good
372,"天呀,貞是爛爆了 . 難怪 IMDB 只有5.5,  神力女超人 8.1 , 神鬼奇航5 7.0 ,連新神鬼傳奇 都有5.8.",1,最終騎士,bad
373,"不難看啦⋯⋯很容易看得懂。特效爽片。
",5,最終騎士,good
374,看機器人打架就是爽！,5,最終騎士,good
375,我的老天鵝啊!什麼爛片,1,最終騎士,bad
376,劇情鬆散、跳越到極致。場面大歸大但沒有新意。,1,最終騎士,bad
377,"早上就看第一場了,這集讓人感到非常滿意無論特效或是劇情,讓我起了好幾次雞皮疙瘩
人類與變形金剛之間的情意在此集也有充分的展現出來,真的從頭到尾都沒冷場
讓我會想再進一次戲院",5,最終騎士,good
378,"對於那些給差評的觀眾,我只能說你們認為難看那麼並非這一集難看而已,既然認為續集還會難看,又怎麼會想花錢去電影院睡覺,然後才在這敲鍵盤...
非常好看 場面浩大 劇情壯闊 宇宙並非所有生物都是血肉之軀 牠們壽命比人類還要長許多 看到更多的人間冷暖 戲中最後可以看到機器與人類之間的感情
雖然第三 四集 讓人頗為失望 但卻不至於到難看 前集的劇情鋪陳伏筆 在此集全部展現出來,感覺從頭到尾都沒冷場 真心不騙",5,最終騎士,good
379,"特效很好
但內容...讓人昏昏欲睡",1,最終騎士,bad
380,我好期待這一片！,5,最終騎士,good
381,比前面還會 一開始還以為看錯電影 超丟臉…,3,最終騎士,soso
382,麥可貝已經玩爆炸玩到走火入魔的地步，就像中華一番裡面的貓耳小丹一樣，沉溺於技術的鑽研結果甚麼都不管了，這樣是當不上特級廚師的麥可貝!甚麼?劇情?找所有種類的畫面剪個幾秒然後湊和著拼一拼、台詞隨便寫幾句就OK的啦!我相信大家都是只想看我砸這些大筆經費做爆炸場面的啊!,3,最終騎士,soso
383,一個字形容『亂』！,2,最終騎士,bad
384,因為看到評價這麼低，讓愛看電影卻又沒寫過評價的我都受不了要來支持它了，我真心覺得沒有大家說的難看啊！為什麼被批評成這麼低分，我現在才知道評價原來也是可以作假的，但我真的不解這麼做的理由是什麼？,4,最終騎士,good
385,原本已經半睡半醒，看到某柯機器人因為一句話突然醒來，害我人也跟著醒了！！這系列真的做壞了,1,最終騎士,bad
386,只能說非常好看，每個人觀感不同，覺得很帥,5,最終騎士,good
387,其實比第四集好看,4,最終騎士,good
388,就看特效爽片的 別想太多 評一顆星是有點誇張 當成一般特效爽片看就好,5,最終騎士,good
389,剛看完，特效畫面真的很棒，大家不要被那些負評給騙了。,5,最終騎士,good
390,"基本上如果扣掉特效.....很想連一顆星都沒有
完全沒有劇情可言! 厲害的事...這種特效片還能讓我大概失去意識一段時間
而且結論.....他還想出下一集撈錢


*話說....導演沒玩過世紀帝國嘛! 黑暗時期的英國竟然有投石車(誤",2,最終騎士,bad
391,跟大家意見跟看法差不多，前輩們不是亂放炮，想去看要有心裏準備，雷聲大雨點小。不知在座的前輩有沒有人是陰囊專家，在下最近左右兩邊陰囊長了小疹子濕濕的奇癢無比，在看變形金剛時後坐不太住，邊看邊抓啊抓的好像破皮了指甲縫裡都是陰囊皮屑，早知道把錢省下來去看皮膚科.......,1,最終騎士,bad
392,"我是變粉，始終支持者，結論就是特效一樣很棒不過劇情依舊。
如果要抓觀眾的心，劇情上要再加油，很多部分都跟以前依樣，有點膩。",3,最終騎士,soso
393,"怎麼可以特效這麼多，還能拍的這麼難看啊！
非常雜亂，劇情亂七八糟，又要塞一堆有的沒的！
運鏡切換一直很快，讓人還沒搞清楚這畫面，就一直切換，
很窒息，趕投胎逆⋯
麥靠北 導演的手法 真的非常膩了，完全一樣！
我拜託你不要繼續導 變形金剛6！
這集煩到 特效好 我也稱讚不下去！",1,最終騎士,bad
394,"什麼都演到卻很普通...非常普通
演了很多東西但是看完沒特別的感覺.不覺得好看也不覺得到難看...
不刺激也不嗨就是很平的結束了的感覺,
沒甚麼爆點.最能看得應該就是寵物吧...",3,最終騎士,soso
395,.,1,最終騎士,bad
396,"麥可貝想要爛到一種極致～去成為一種經典的概念嗎～
睡了十幾輪～",1,最終騎士,bad
397,"你們搞得我好亂啊～～

到底要不要去看啊！？",3,最終騎士,soso
398,真的超級難看 一顆星只能勉強給特效 內容不知所云 對話空洞又不好笑 劇情毫無亮點 而且又是一堆中國置入...... 只能說錢都燒在一個爛劇本上了 ,1,最終騎士,bad
399,"兩顆是因為我看4DX+ 3D
不然一顆吧...  乏善可陳",2,最終騎士,bad
400,"第五集 整體故事劇情精彩度走向確實有超越上一集爛尾的捧中國人大腿 與 安麗舒化奶的置入性行銷，就連大邪神.星帝
尤尼克隆 跟 昆特沙星人都出來了 = ="" 只不過故事節奏也太扯蛋，變形金剛戲份一樣少的可憐；畫面鏡頭角度切來切去
虎頭蛇尾；而且麥可貝為什麼一直要讓14歲小女孩.伊莎貝拉·莫娜 一直出來硬搶鏡戲份；女主角應該要給 蘿拉·哈德克 來
演 !!!",1,最終騎士,bad
401,"天啊！什麼爛編劇，亂七八糟打了2個半小時～比上一集的大陸牛奶置入性行銷更瞎，徹底毀了我最愛的變形金剛～榮登近10年最爛片！！！！！
變形金剛也搞失智～什麼跟什麼😰😰😰😰",1,最終騎士,bad
402,真是超級大爛片害我睡過頭了早知道看盜版的就好!!!麥可貝根扁就是來騙錢的跟蔡豬鼻林犬依樣都是來撈的!!,1,最終騎士,bad
403,超失望的,1,最終騎士,bad
404,劇情弱到爆，前面不必要的片段和廢話一堆超無聊,4,最終騎士,good
405,覺得個人還蠻喜歡這集的內容，比上一集好看，不過出場的人太多，主角的金剛們畫面好少。還有我不喜歡那個14歲的小女生再賣弄風騷，梅林的後裔那位女生還比較有氣質。14歲就在學梅根克福第1-2集甩奶...好像變態...,5,最終騎士,good
406,第一集一隻狂派就打趴整個軍營多威啊，這才叫外星科技，還有那14歲的女孩是在哪騷啥？難道要吸引一些畢業典禮跟校慶外頭哪些騎炮車的乾哥乾叔嗎?還有我看到一半去尿尿旁的叔伯哥哥為啥要尿之前都會大喇喇屁一下，你們不知道我在旁邊很尷尬嗎?靠，難道你們就不會一鼓挫氣縮屁，再從嘴慢慢呼出來嗎?一點禮冒都沒有!!噁心!,1,最終騎士,bad
407,"看特效 還可以 
",5,最終騎士,good
408,第五集！很有深度的一集，節奏不在像前幾集那樣的緊促，另一種刻意乎慢乎快的手法，很成功的一集，柯博文耍劍真的帥爆,5,最終騎士,good
409,劇情實在是看不太懂，想說看到一半了，總該解釋一些來龍去脈⋯還是沒有⋯有點莫名奇妙，裡面的笑點？笑不太出來⋯打鬥畫面還是有一定水準啦⋯,3,最終騎士,soso
410,劇情不知所云、節奏雜亂無章、前面看到睡著，後面打鬥比較精彩一點，總之還是爛片...，我看的是imax 3D，都可以看到睡著了...,1,最終騎士,bad
411,哈欠連連,2,最終騎士,bad
412,超級難看～真的有快睡著的感覺！,1,最終騎士,bad
413,整場在打哈欠，居然還可以扯到亞瑟王、圓桌武士？！對了，還加了不少中國的置入行銷超傻眼,2,最終騎士,bad
414,雜亂、普通、鋪梗冗長,2,最終騎士,bad
